store_id,sku,on_hand,in_transit,reorder_point,safety_stock
store_030,P0025,49,31,14,9
store_032,P0025,82,0,24,16
store_033,P0025,58,31,17,11
store_034,P0025,27,0,8,5
store_036,P0025,114,0,34,22
store_037,P0025,108,0,32,21
store_040,P0025,87,0,26,17
store_041,P0025,226,0,67,45
store_042,P0025,100,0,30,20
store_043,P0025,46,0,13,9
store_044,P0025,104,0,31,20
store_045,P0025,103,0,30,20
store_047,P0025,66,0,19,13
store_048,P0025,10,0,3,2
store_049,P0025,105,49,31,21
store_050,P0025,160,0,48,32
store_002,P0026,63,0,18,12
store_005,P0026,41,0,12,8
store_006,P0026,64,0,19,12
store_007,P0026,54,47,16,10
store_008,P0026,226,9,67,45
store_009,P0026,10,0,3,2
store_011,P0026,124,0,37,24
store_012,P0026,11,0,3,2
store_014,P0026,20,0,6,4
store_016,P0026,118,0,35,23
store_017,P0026,66,39,19,13
store_018,P0026,6,0,1,1
store_019,P0026,60,19,18,12
store_020,P0026,42,28,12,8
store_022,P0026,17,0,5,3
store_024,P0026,46,6,13,9
store_025,P0026,121,0,36,24
store_027,P0026,200,0,60,40
store_028,P0026,24,9,7,4
store_029,P0026,32,0,9,6
store_030,P0026,162,0,48,32
store_031,P0026,8,0,2,1
store_032,P0026,41,12,12,8
store_034,P0026,86,0,25,17
store_035,P0026,69,9,20,13
store_037,P0026,101,0,30,20
store_038,P0026,95,0,28,19
store_041,P0026,125,0,37,25
store_042,P0026,87,11,26,17
store_043,P0026,149,0,44,29
store_046,P0026,90,0,27,18
store_002,P0027,121,15,36,24
store_003,P0027,62,0,18,12
store_005,P0027,8,0,2,1
store_006,P0027,15,49,4,3
store_008,P0027,9,10,2,1
store_009,P0027,120,0,36,24
store_010,P0027,18,0,5,3
store_014,P0027,97,0,29,19
store_015,P0027,180,0,54,36
store_016,P0027,56,0,16,11
store_018,P0027,14,0,4,2
store_019,P0027,66,0,19,13
store_020,P0027,120,0,36,24
store_021,P0027,110,0,33,22
store_024,P0027,50,48,15,10
store_026,P0027,100,0,30,20
store_027,P0027,149,4,44,29
store_029,P0027,183,45,54,36
store_033,P0027,108,0,32,21
store_035,P0027,37,0,11,7
store_036,P0027,72,0,21,14
store_037,P0027,26,0,7,5
store_038,P0027,31,0,9,6
store_039,P0027,68,0,20,13
store_040,P0027,43,0,12,8
store_041,P0027,88,0,26,17
store_042,P0027,4,2,1,0
store_044,P0027,61,0,18,12
store_045,P0027,59,49,17,11
store_047,P0027,22,0,6,4
store_048,P0027,29,0,8,5
store_050,P0027,294,0,88,58
store_002,P0028,25,35,7,5
store_003,P0028,47,0,14,9
store_005,P0028,34,0,10,6
store_006,P0028,167,0,50,33
store_007,P0028,174,20,52,34
store_008,P0028,57,30,17,11
store_009,P0028,92,28,27,18
store_010,P0028,138,0,41,27
store_014,P0028,147,0,44,29
store_015,P0028,74,0,22,14
store_017,P0028,222,0,66,44
store_018,P0028,133,0,39,26
store_019,P0028,84,0,25,16
store_020,P0028,106,0,31,21
store_022,P0028,97,0,29,19
store_024,P0028,59,19,17,11
store_025,P0028,168,0,50,33
store_026,P0028,75,0,22,15
store_027,P0028,122,0,36,24
store_028,P0028,127,0,38,25
store_029,P0028,216,0,64,43
store_030,P0028,288,0,86,57
store_031,P0028,89,0,26,17
store_033,P0028,59,25,17,11
store_034,P0028,41,0,12,8
store_036,P0028,22,48,6,4
store_039,P0028,111,0,33,22
store_041,P0028,83,0,24,16
store_042,P0028,113,0,33,22
store_044,P0028,182,0,54,36
store_047,P0028,81,0,24,16
store_048,P0028,84,1,25,16
store_049,P0028,155,0,46,31
store_050,P0028,95,0,28,19
store_001,P0029,100,0,30,20
store_002,P0029,50,0,15,10
store_003,P0029,103,0,30,20
store_005,P0029,51,0,15,10
store_007,P0029,43,0,12,8
store_008,P0029,15,0,4,3
store_009,P0029,128,0,38,25
store_010,P0029,139,40,41,27
store_011,P0029,16,17,4,3
store_014,P0029,52,0,15,10
store_015,P0029,72,0,21,14
store_016,P0029,138,0,41,27
store_017,P0029,33,0,9,6
store_020,P0029,88,20,26,17
store_022,P0029,41,0,12,8
store_025,P0029,50,0,15,10
store_026,P0029,59,0,17,11
store_027,P0029,128,29,38,25
store_028,P0029,71,0,21,14
store_029,P0029,144,0,43,28
store_030,P0029,88,0,26,17
store_031,P0029,21,0,6,4
store_032,P0029,12,39,3,2
store_034,P0029,155,0,46,31
store_036,P0029,144,49,43,28
store_038,P0029,36,0,10,7
store_039,P0029,140,0,42,28
store_040,P0029,70,0,21,14
store_041,P0029,124,0,37,24
store_042,P0029,30,16,9,6
store_043,P0029,66,0,19,13
store_044,P0029,125,0,37,25
store_045,P0029,69,33,20,13
store_050,P0029,51,0,15,10
store_002,P0030,63,0,18,12
store_003,P0030,69,0,20,13
store_004,P0030,70,0,21,14
store_005,P0030,19,0,5,3
store_006,P0030,48,0,14,9
store_007,P0030,80,0,24,16
store_008,P0030,53,0,15,10
store_009,P0030,173,0,51,34
store_012,P0030,23,0,6,4
store_014,P0030,8,0,2,1
store_015,P0030,35,0,10,7
store_016,P0030,48,3,14,9
store_017,P0030,8,0,2,1
store_018,P0030,63,20,18,12
store_019,P0030,16,0,4,3
store_020,P0030,7,0,2,1
store_021,P0030,23,0,6,4
store_022,P0030,76,17,22,15
store_023,P0030,19,0,5,3
store_025,P0030,39,0,11,7
store_026,P0030,216,29,64,43
store_028,P0030,79,0,23,15
store_030,P0030,147,39,44,29
store_031,P0030,101,18,30,20
store_032,P0030,29,0,8,5
store_034,P0030,118,0,35,23
store_037,P0030,37,0,11,7
store_038,P0030,36,0,10,7
store_039,P0030,23,49,6,4
store_040,P0030,22,0,6,4
store_042,P0030,11,0,3,2
store_043,P0030,16,0,4,3
store_044,P0030,23,0,6,4
store_045,P0030,5,0,1,1
store_046,P0030,45,34,13,9
store_050,P0030,86,0,25,17
store_001,P0031,39,12,11,7
store_002,P0031,47,0,14,9
store_005,P0031,64,0,19,12
store_007,P0031,46,0,13,9
store_009,P0031,141,0,42,28
store_010,P0031,37,48,11,7
store_011,P0031,78,0,23,15
store_013,P0031,56,0,16,11
store_014,P0031,16,41,4,3
store_015,P0031,73,0,21,14
store_016,P0031,19,0,5,3
store_017,P0031,37,2,11,7
store_018,P0031,35,0,10,7
store_019,P0031,97,0,29,19
store_020,P0031,20,15,6,4
store_021,P0031,50,0,15,10
store_022,P0031,83,6,24,16
store_023,P0031,80,0,24,16
store_024,P0031,7,30,2,1
store_025,P0031,11,0,3,2
store_026,P0031,312,0,93,62
store_027,P0031,98,10,29,19
store_028,P0031,40,23,12,8
store_030,P0031,86,0,25,17
store_031,P0031,16,1,4,3
store_032,P0031,7,2,2,1
store_035,P0031,26,35,7,5
store_036,P0031,34,0,10,6
store_037,P0031,39,0,11,7
store_038,P0031,75,44,22,15
store_041,P0031,57,36,17,11
store_042,P0031,15,0,4,3
store_043,P0031,33,0,9,6
store_044,P0031,14,42,4,2
store_045,P0031,18,0,5,3
store_046,P0031,75,35,22,15
store_047,P0031,89,0,26,17
store_048,P0031,83,0,24,16
store_049,P0031,40,13,12,8
store_050,P0031,36,0,10,7
store_001,P0032,82,0,24,16
store_003,P0032,21,0,6,4
store_005,P0032,132,0,39,26
store_006,P0032,72,0,21,14
store_007,P0032,172,0,51,34
store_009,P0032,107,0,32,21
store_010,P0032,51,0,15,10
store_011,P0032,85,0,25,17
store_012,P0032,75,15,22,15
store_013,P0032,117,0,35,23
store_014,P0032,200,0,60,40
store_015,P0032,26,20,7,5
store_016,P0032,101,0,30,20
store_017,P0032,115,0,34,23
store_018,P0032,7,0,2,1
store_019,P0032,105,9,31,21
store_020,P0032,83,0,24,16
store_021,P0032,160,0,48,32
store_022,P0032,195,0,58,39
store_023,P0032,32,0,9,6
store_024,P0032,41,19,12,8
store_025,P0032,91,0,27,18
store_026,P0032,73,0,21,14
store_028,P0032,148,0,44,29
store_029,P0032,187,0,56,37
store_030,P0032,237,0,71,47
store_031,P0032,159,0,47,31
store_032,P0032,61,0,18,12
store_034,P0032,115,0,34,23
store_035,P0032,84,45,25,16
store_036,P0032,52,0,15,10
store_037,P0032,93,16,27,18
store_039,P0032,6,0,1,1
store_041,P0032,34,0,10,6
store_042,P0032,189,0,56,37
store_047,P0032,73,0,21,14
store_048,P0032,25,0,7,5
store_049,P0032,107,0,32,21
store_050,P0032,131,43,39,26
store_001,P0033,78,0,23,15
store_002,P0033,75,27,22,15
store_003,P0033,70,0,21,14
store_005,P0033,173,50,51,34
store_006,P0033,128,0,38,25
store_007,P0033,8,0,2,1
store_008,P0033,217,35,65,43
store_009,P0033,217,0,65,43
store_014,P0033,132,43,39,26
store_016,P0033,40,0,12,8
store_017,P0033,60,0,18,12
store_019,P0033,30,3,9,6
store_020,P0033,128,0,38,25
store_021,P0033,174,16,52,34
store_024,P0033,14,10,4,2
store_025,P0033,130,0,39,26
store_026,P0033,142,0,42,28
store_027,P0033,49,43,14,9
store_028,P0033,83,0,24,16
store_029,P0033,109,0,32,21
store_032,P0033,210,0,63,42
store_034,P0033,8,0,2,1
store_038,P0033,141,0,42,28
store_041,P0033,108,0,32,21
store_042,P0033,35,0,10,7
store_043,P0033,176,38,52,35
store_046,P0033,73,0,21,14
store_047,P0033,145,0,43,29
store_049,P0033,50,33,15,10
store_050,P0033,113,0,33,22
store_001,P0034,157,0,47,31
store_002,P0034,110,19,33,22
store_003,P0034,262,0,78,52
store_004,P0034,166,8,49,33
store_006,P0034,25,1,7,5
store_007,P0034,77,44,23,15
store_009,P0034,14,0,4,2
store_011,P0034,56,0,16,11
store_014,P0034,75,0,22,15
store_016,P0034,24,0,7,4
store_017,P0034,74,0,22,14
store_018,P0034,66,0,19,13
store_019,P0034,244,0,73,48
store_020,P0034,48,0,14,9
store_023,P0034,64,0,19,12
store_024,P0034,10,27,3,2
store_026,P0034,173,0,51,34
store_027,P0034,108,0,32,21
store_028,P0034,38,0,11,7
store_029,P0034,44,0,13,8
store_031,P0034,133,0,39,26
store_032,P0034,29,13,8,5
store_034,P0034,113,0,33,22
store_035,P0034,103,0,30,20
store_036,P0034,41,0,12,8
store_037,P0034,186,25,55,37
store_038,P0034,223,0,66,44
store_041,P0034,218,0,65,43
store_042,P0034,142,45,42,28
store_043,P0034,67,22,20,13
store_044,P0034,79,48,23,15
store_045,P0034,54,0,16,10
store_047,P0034,97,0,29,19
store_048,P0034,175,11,52,35
store_050,P0034,51,44,15,10
store_001,P0035,65,35,19,13
store_002,P0035,54,48,16,10
store_006,P0035,52,0,15,10
store_007,P0035,136,0,40,27
store_008,P0035,42,0,12,8
store_009,P0035,209,0,62,41
store_010,P0035,13,0,3,2
store_012,P0035,42,0,12,8
store_013,P0035,14,0,4,2
store_014,P0035,9,40,2,1
store_015,P0035,70,49,21,14
store_016,P0035,101,0,30,20
store_017,P0035,149,0,44,29
store_019,P0035,107,0,32,21
store_020,P0035,16,0,4,3
store_021,P0035,101,0,30,20
store_022,P0035,12,0,3,2
store_023,P0035,26,0,7,5
store_024,P0035,100,0,30,20
store_025,P0035,13,0,3,2
store_028,P0035,119,0,35,23
store_030,P0035,21,31,6,4
store_031,P0035,84,0,25,16
store_032,P0035,68,48,20,13
store_035,P0035,9,0,2,1
store_037,P0035,62,40,18,12
store_038,P0035,14,0,4,2
store_042,P0035,74,0,22,14
store_046,P0035,108,13,32,21
store_047,P0035,101,0,30,20
store_048,P0035,101,0,30,20
store_049,P0035,43,4,12,8
store_050,P0035,347,0,104,69
store_001,P0036,96,18,28,19
store_003,P0036,152,50,45,30
store_005,P0036,130,0,39,26
store_006,P0036,8,31,2,1
store_009,P0036,34,0,10,6
store_011,P0036,61,26,18,12
store_015,P0036,169,33,50,33
store_017,P0036,19,8,5,3
store_019,P0036,42,0,12,8
store_021,P0036,51,0,15,10
store_022,P0036,43,0,12,8
store_025,P0036,34,2,10,6
store_026,P0036,359,0,107,71
store_029,P0036,58,14,17,11
store_030,P0036,131,0,39,26
store_031,P0036,43,0,12,8
store_032,P0036,42,26,12,8
store_033,P0036,18,0,5,3
store_035,P0036,165,28,49,33
store_036,P0036,38,0,11,7
store_037,P0036,101,0,30,20
store_038,P0036,29,10,8,5
store_040,P0036,86,0,25,17
store_041,P0036,27,0,8,5
store_042,P0036,91,0,27,18
store_044,P0036,45,0,13,9
store_045,P0036,60,15,18,12
store_046,P0036,22,0,6,4
store_047,P0036,29,3,8,5
store_048,P0036,96,0,28,19
store_049,P0036,89,0,26,17
store_050,P0036,209,0,62,41
store_001,P0037,96,0,28,19
store_005,P0037,41,37,12,8
store_006,P0037,32,0,9,6
store_007,P0037,91,19,27,18
store_009,P0037,116,7,34,23
store_010,P0037,20,0,6,4
store_011,P0037,45,0,13,9
store_012,P0037,70,0,21,14
store_014,P0037,62,0,18,12
store_015,P0037,39,0,11,7
store_016,P0037,299,0,89,59
store_017,P0037,28,0,8,5
store_018,P0037,17,43,5,3
store_020,P0037,113,0,33,22
store_023,P0037,110,32,33,22
store_024,P0037,72,15,21,14
store_025,P0037,21,0,6,4
store_026,P0037,197,0,59,39
store_027,P0037,101,0,30,20
store_028,P0037,20,6,6,4
store_029,P0037,44,0,13,8
store_030,P0037,222,0,66,44
store_032,P0037,108,0,32,21
store_033,P0037,29,0,8,5
store_034,P0037,9,0,2,1
store_035,P0037,171,0,51,34
store_036,P0037,19,0,5,3
store_038,P0037,55,0,16,11
store_041,P0037,181,0,54,36
store_044,P0037,61,47,18,12
store_046,P0037,161,27,48,32
store_047,P0037,45,26,13,9
store_048,P0037,143,0,42,28
store_001,P0038,18,50,5,3
store_002,P0038,81,0,24,16
store_003,P0038,38,10,11,7
store_004,P0038,5,24,1,1
store_005,P0038,183,6,54,36
store_008,P0038,78,11,23,15
store_009,P0038,10,0,3,2
store_010,P0038,26,37,7,5
store_011,P0038,87,0,26,17
store_014,P0038,67,0,20,13
store_015,P0038,82,29,24,16
store_017,P0038,30,0,9,6
store_020,P0038,116,0,34,23
store_022,P0038,65,0,19,13
store_024,P0038,117,0,35,23
store_025,P0038,10,0,3,2
store_026,P0038,80,0,24,16
store_027,P0038,107,40,32,21
store_028,P0038,65,0,19,13
store_029,P0038,111,0,33,22
store_031,P0038,72,0,21,14
store_032,P0038,21,33,6,4
store_033,P0038,23,0,6,4
store_035,P0038,159,0,47,31
store_036,P0038,55,0,16,11
store_037,P0038,57,0,17,11
store_039,P0038,160,0,48,32
store_040,P0038,33,0,9,6
store_041,P0038,70,0,21,14
store_042,P0038,72,37,21,14
store_043,P0038,82,0,24,16
store_044,P0038,12,35,3,2
store_045,P0038,40,24,12,8
store_046,P0038,51,0,15,10
store_047,P0038,87,0,26,17
store_048,P0038,17,0,5,3
store_049,P0038,49,7,14,9
store_050,P0038,55,30,16,11
store_001,P0039,88,11,26,17
store_002,P0039,71,0,21,14
store_003,P0039,126,0,37,25
store_005,P0039,10,0,3,2
store_007,P0039,145,0,43,29
store_008,P0039,111,33,33,22
store_009,P0039,123,50,36,24
store_010,P0039,193,0,57,38
store_011,P0039,71,0,21,14
store_013,P0039,171,0,51,34
store_014,P0039,79,0,23,15
store_015,P0039,37,6,11,7
store_016,P0039,102,23,30,20
store_017,P0039,173,0,51,34
store_020,P0039,151,0,45,30
store_022,P0039,223,43,66,44
store_024,P0039,46,0,13,9
store_025,P0039,77,0,23,15
store_026,P0039,30,0,9,6
store_027,P0039,113,0,33,22
store_028,P0039,76,0,22,15
store_029,P0039,49,0,14,9
store_030,P0039,163,0,48,32
store_031,P0039,86,0,25,17
store_032,P0039,113,19,33,22
store_033,P0039,55,0,16,11
store_034,P0039,138,24,41,27
store_035,P0039,28,0,8,5
store_036,P0039,42,0,12,8
store_038,P0039,57,5,17,11
store_039,P0039,71,0,21,14
store_040,P0039,58,27,17,11
store_041,P0039,55,0,16,11
store_043,P0039,41,0,12,8
store_045,P0039,19,0,5,3
store_047,P0039,13,0,3,2
store_048,P0039,94,15,28,18
store_050,P0039,78,42,23,15
store_001,P0040,94,0,28,18
store_005,P0040,39,0,11,7
store_006,P0040,55,0,16,11
store_008,P0040,73,26,21,14
store_009,P0040,197,11,59,39
store_010,P0040,69,0,20,13
store_011,P0040,10,0,3,2
store_012,P0040,73,0,21,14
store_014,P0040,17,0,5,3
store_015,P0040,74,32,22,14
store_016,P0040,202,0,60,40
store_019,P0040,9,0,2,1
store_020,P0040,38,0,11,7
store_021,P0040,82,0,24,16
store_022,P0040,217,40,65,43
store_023,P0040,55,45,16,11
store_024,P0040,41,2,12,8
store_025,P0040,14,0,4,2
store_026,P0040,186,0,55,37
store_027,P0040,137,0,41,27
store_028,P0040,43,0,12,8
store_029,P0040,170,0,51,34
store_030,P0040,149,0,44,29
store_031,P0040,100,0,30,20
store_033,P0040,13,0,3,2
store_034,P0040,211,44,63,42
store_035,P0040,78,30,23,15
store_036,P0040,37,43,11,7
store_037,P0040,46,0,13,9
store_038,P0040,147,17,44,29
store_040,P0040,38,0,11,7
store_041,P0040,19,0,5,3
store_042,P0040,120,0,36,24
store_043,P0040,70,35,21,14
store_045,P0040,33,28,9,6
store_047,P0040,96,0,28,19
store_050,P0040,75,0,22,15
store_002,P0041,36,34,10,7
store_003,P0041,150,0,45,30
store_004,P0041,62,0,18,12
store_005,P0041,79,0,23,15
store_006,P0041,151,38,45,30
store_008,P0041,38,32,11,7
store_009,P0041,12,0,3,2
store_010,P0041,127,0,38,25
store_013,P0041,76,0,22,15
store_014,P0041,85,0,25,17
store_015,P0041,149,34,44,29
store_016,P0041,40,41,12,8
store_017,P0041,11,0,3,2
store_019,P0041,66,0,19,13
store_022,P0041,41,35,12,8
store_023,P0041,129,37,38,25
store_024,P0041,93,0,27,18
store_025,P0041,75,0,22,15
store_026,P0041,37,18,11,7
store_028,P0041,91,0,27,18
store_029,P0041,127,0,38,25
store_031,P0041,81,0,24,16
store_032,P0041,40,36,12,8
store_033,P0041,36,25,10,7
store_035,P0041,214,44,64,42
store_036,P0041,102,0,30,20
store_039,P0041,162,36,48,32
store_041,P0041,93,0,27,18
store_043,P0041,111,0,33,22
store_044,P0041,42,0,12,8
store_047,P0041,165,37,49,33
store_048,P0041,189,0,56,37
store_050,P0041,130,0,39,26
store_002,P0042,71,11,21,14
store_003,P0042,46,15,13,9
store_004,P0042,3,0,0,0
store_005,P0042,151,7,45,30
store_006,P0042,98,0,29,19
store_007,P0042,37,0,11,7
store_008,P0042,32,0,9,6
store_009,P0042,19,0,5,3
store_010,P0042,4,0,1,0
store_012,P0042,39,15,11,7
store_014,P0042,42,23,12,8
store_015,P0042,37,0,11,7
store_016,P0042,76,0,22,15
store_017,P0042,104,0,31,20
store_018,P0042,38,0,11,7
store_020,P0042,112,0,33,22
store_021,P0042,36,0,10,7
store_022,P0042,70,0,21,14
store_023,P0042,79,0,23,15
store_024,P0042,73,0,21,14
store_025,P0042,97,0,29,19
store_026,P0042,43,0,12,8
store_027,P0042,45,0,13,9
store_028,P0042,89,0,26,17
store_029,P0042,21,0,6,4
store_030,P0042,85,0,25,17
store_031,P0042,92,0,27,18
store_032,P0042,9,0,2,1
store_036,P0042,86,0,25,17
store_037,P0042,7,0,2,1
store_040,P0042,69,0,20,13
store_041,P0042,82,0,24,16
store_042,P0042,67,28,20,13
store_044,P0042,58,12,17,11
store_045,P0042,14,0,4,2
store_046,P0042,31,0,9,6
store_048,P0042,125,0,37,25
store_050,P0042,7,0,2,1
store_001,P0043,135,0,40,27
store_004,P0043,65,0,19,13
store_005,P0043,47,0,14,9
store_006,P0043,18,0,5,3
store_007,P0043,98,0,29,19
store_008,P0043,54,0,16,10
store_009,P0043,12,27,3,2
store_010,P0043,34,0,10,6
store_014,P0043,75,0,22,15
store_016,P0043,28,0,8,5
store_018,P0043,21,6,6,4
store_019,P0043,25,0,7,5
store_021,P0043,44,0,13,8
store_022,P0043,7,0,2,1
store_024,P0043,73,0,21,14
store_025,P0043,69,0,20,13
store_026,P0043,103,48,30,20
store_027,P0043,99,0,29,19
store_028,P0043,48,39,14,9
store_029,P0043,67,0,20,13
store_030,P0043,132,0,39,26
store_031,P0043,93,0,27,18
store_032,P0043,84,0,25,16
store_033,P0043,10,0,3,2
store_035,P0043,120,0,36,24
store_037,P0043,85,0,25,17
store_039,P0043,106,0,31,21
store_041,P0043,29,0,8,5
store_042,P0043,115,1,34,23
store_044,P0043,104,0,31,20
store_045,P0043,16,0,4,3
store_046,P0043,13,34,3,2
store_047,P0043,49,0,14,9
store_048,P0043,66,0,19,13
store_001,P0044,109,0,32,21
store_002,P0044,34,0,10,6
store_003,P0044,31,0,9,6
store_004,P0044,87,0,26,17
store_005,P0044,77,0,23,15
store_006,P0044,35,47,10,7
store_008,P0044,37,42,11,7
store_009,P0044,213,0,63,42
store_010,P0044,235,0,70,47
store_012,P0044,102,0,30,20
store_013,P0044,257,9,77,51
store_014,P0044,80,39,24,16
store_016,P0044,55,0,16,11
store_017,P0044,158,0,47,31
store_020,P0044,64,0,19,12
store_021,P0044,106,0,31,21
store_023,P0044,4,0,1,0
store_024,P0044,35,44,10,7
store_025,P0044,35,0,10,7
store_026,P0044,58,0,17,11
store_027,P0044,114,0,34,22
store_028,P0044,92,0,27,18
store_029,P0044,72,0,21,14
store_030,P0044,247,0,74,49
store_031,P0044,50,32,15,10
store_033,P0044,64,0,19,12
store_034,P0044,192,0,57,38
store_035,P0044,29,0,8,5
store_036,P0044,15,0,4,3
store_037,P0044,11,0,3,2
store_040,P0044,107,0,32,21
store_041,P0044,59,0,17,11
store_042,P0044,59,0,17,11
store_043,P0044,110,26,33,22
store_044,P0044,148,50,44,29
store_046,P0044,200,0,60,40
store_048,P0044,107,0,32,21
store_049,P0044,78,7,23,15
store_050,P0044,146,0,43,29
store_001,P0045,94,0,28,18
store_002,P0045,148,0,44,29
store_003,P0045,201,11,60,40
store_004,P0045,65,0,19,13
store_007,P0045,70,0,21,14
store_009,P0045,156,0,46,31
store_010,P0045,76,6,22,15
store_011,P0045,180,0,54,36
store_013,P0045,16,29,4,3
store_014,P0045,121,20,36,24
store_015,P0045,37,0,11,7
store_016,P0045,152,0,45,30
store_017,P0045,37,47,11,7
store_018,P0045,31,44,9,6
store_020,P0045,22,0,6,4
store_021,P0045,200,0,60,40
store_023,P0045,127,0,38,25
store_026,P0045,240,0,72,48
store_027,P0045,23,0,6,4
store_028,P0045,30,10,9,6
store_029,P0045,113,38,33,22
store_030,P0045,142,0,42,28
store_033,P0045,62,0,18,12
store_034,P0045,39,0,11,7
store_035,P0045,82,34,24,16
store_036,P0045,36,0,10,7
store_038,P0045,71,0,21,14
store_039,P0045,112,42,33,22
store_041,P0045,244,0,73,48
store_043,P0045,60,28,18,12
store_047,P0045,84,0,25,16
store_048,P0045,46,13,13,9
store_050,P0045,169,0,50,33
store_001,P0046,119,0,35,23
store_003,P0046,160,0,48,32
store_004,P0046,80,0,24,16
store_005,P0046,137,0,41,27
store_006,P0046,175,0,52,35
store_007,P0046,34,30,10,6
store_009,P0046,336,17,100,67
store_010,P0046,75,0,22,15
store_011,P0046,122,0,36,24
store_013,P0046,82,0,24,16
store_014,P0046,40,0,12,8
store_016,P0046,36,0,10,7
store_017,P0046,71,0,21,14
store_019,P0046,37,0,11,7
store_020,P0046,37,0,11,7
store_021,P0046,61,0,18,12
store_022,P0046,125,0,37,25
store_023,P0046,3,0,0,0
store_024,P0046,19,0,5,3
store_025,P0046,22,41,6,4
store_026,P0046,185,0,55,37
store_027,P0046,54,14,16,10
store_028,P0046,10,39,3,2
store_029,P0046,8,0,2,1
store_030,P0046,123,0,36,24
store_033,P0046,58,0,17,11
store_034,P0046,131,0,39,26
store_035,P0046,18,0,5,3
store_036,P0046,7,49,2,1
store_037,P0046,6,0,1,1
store_038,P0046,133,0,39,26
store_039,P0046,62,0,18,12
store_040,P0046,109,29,32,21
store_041,P0046,36,32,10,7
store_042,P0046,55,48,16,11
store_043,P0046,25,47,7,5
store_044,P0046,49,0,14,9
store_045,P0046,70,0,21,14
store_047,P0046,23,0,6,4
store_048,P0046,93,36,27,18
store_049,P0046,86,0,25,17
store_050,P0046,59,0,17,11
store_001,P0047,67,0,20,13
store_002,P0047,101,0,30,20
store_006,P0047,54,0,16,10
store_007,P0047,55,0,16,11
store_009,P0047,91,0,27,18
store_011,P0047,20,0,6,4
store_013,P0047,76,0,22,15
store_014,P0047,60,22,18,12
store_015,P0047,14,0,4,2
store_016,P0047,44,0,13,8
store_019,P0047,28,0,8,5
store_020,P0047,56,0,16,11
store_021,P0047,41,22,12,8
store_022,P0047,19,0,5,3
store_025,P0047,104,0,31,20
store_026,P0047,63,0,18,12
store_028,P0047,46,4,13,9
store_029,P0047,140,0,42,28
store_030,P0047,198,46,59,39
store_031,P0047,42,0,12,8
store_032,P0047,21,0,6,4
store_034,P0047,65,0,19,13
store_035,P0047,73,0,21,14
store_036,P0047,165,5,49,33
store_037,P0047,143,18,42,28
store_038,P0047,111,0,33,22
store_039,P0047,60,0,18,12
store_041,P0047,82,0,24,16
store_042,P0047,67,7,20,13
store_043,P0047,220,0,66,44
store_044,P0047,14,19,4,2
store_045,P0047,32,17,9,6
store_046,P0047,45,23,13,9
store_047,P0047,41,0,12,8
store_048,P0047,8,0,2,1
store_049,P0047,161,0,48,32
store_050,P0047,121,0,36,24
store_002,P0048,70,47,21,14
store_003,P0048,59,0,17,11
store_004,P0048,59,0,17,11
store_005,P0048,18,8,5,3
